Edit Date,Lead ID,Field / Event,Old Value,New Value
2026-08-24T07:59:33.000Z,00QP500000t5EyjMAE,Status,New,Not Qualified
2026-08-24T07:58:52.000Z,00QP500000t4GPwMAM,Status,New,Not reached
2026-08-24T07:58:21.000Z,00QP500000t5DcwMAE,Status,New,Appointment
2026-08-24T07:58:17.000Z,00QP500000t2MjBMAU,Status,New,Not reached
2026-08-24T07:57:55.000Z,00QP500000t1Ez6MAE,Status,New,Follow-up
2026-08-24T07:57:36.000Z,00QP500000t2jNzMAI,Status,Not reached,Appointment
2026-08-24T07:57:28.000Z,00QP500000t4kpXMAQ,Status,New,Not Qualified
2026-08-24T07:57:22.000Z,00QP500000t5aftMAA,Status,Not reached,Lost
2026-08-24T07:56:44.000Z,00QP500000t2MfuMAE,Status,New,Not reached
2026-08-24T07:56:30.000Z,00QP500000t2OxxMAE,Status,New,Appointment
2026-08-24T07:56:14.000Z,00QP500000syRKoMAM,Status,New,Lost
2026-08-24T07:54:50.000Z,00QP500000t2J2BMAU,Status,New,Not reached
2026-08-24T07:54:46.000Z,00QP500000t7xdBMAQ,Status,New,Appointment
2026-08-24T07:54:18.000Z,00QP500000t2BKhMAM,Status,New,Appointment
2026-08-24T07:53:06.000Z,00QP500000t3uviMAA,Status,New,Follow-up
2026-08-24T07:52:20.000Z,00QP500000t4ZikMAE,Status,New,Not reached
2026-08-24T07:51:29.000Z,00QP500000t2jNzMAI,Status,New,Not reached
2026-08-24T07:51:29.000Z,00QP500000t4FQbMAM,Status,New,Lost
2026-08-24T07:50:21.000Z,00QP500000t5XenMAE,Status,New,Appointment
2026-08-24T07:50:20.000Z,00QP500000t5AFCMA2,Status,New,Not reached
2026-08-24T07:50:12.000Z,00QP500000svrrhMAA,Status,Re-entered - Phone Number Changed,Appointment
2026-08-24T07:49:33.000Z,00QP500000t5EU9MAM,Status,New,Appointment
2026-08-24T07:49:28.000Z,00QP500000t51AVMAY,Status,New,Appointment
2026-08-24T07:49:27.000Z,00QP500000r1BhNMAU,Status,Re-entered,Not reached
2026-08-24T07:49:16.000Z,00QP500000t4ForMAE,Status,New,Not reached
2026-08-24T07:48:31.000Z,00QP500000t1zUoMAI,Status,New,Appointment
2026-08-24T07:48:22.000Z,00QP500000t4xTKMAY,Status,New,Not reached
2026-08-24T07:47:59.000Z,00QQD00000bXIdc2AG,Status,Re-entered,Not reached
2026-08-24T07:46:45.000Z,00QP500000t1P9ZMAU,Status,Not reached,Appointment
2026-08-24T07:46:39.000Z,00QP500000t4niVMAQ,Status,New,Not reached
2026-08-24T07:46:26.000Z,00QP500000t3VysMAE,Status,New,Not reached
2026-08-24T07:46:12.000Z,00QP500000t5aftMAA,Status,New,Not reached
2026-08-24T07:45:13.000Z,00QP500000syVl0MAE,Status,New,Appointment
2026-08-24T07:45:00.000Z,00QP500000t5DbMMAU,Status,New,Not reached
2026-08-24T07:44:40.000Z,00QP500000sul6nMAA,Status,Not reached,Re-entered - Phone Number Changed
2026-08-24T07:44:34.000Z,00QP500000t4mOEMAY,Status,New,Appointment
2026-08-24T07:44:29.000Z,00QP500000t2hVpMAI,Status,New,Not Qualified
2026-08-24T07:44:15.000Z,00QP500000t4naLMAQ,Status,New,Mailjourney
2026-08-24T07:42:48.000Z,00QP500000t5W61MAE,Status,New,Not reached
2026-08-24T07:42:01.000Z,00QP500000t3D1AMAU,Status,New,Not reached
2026-08-24T07:41:47.000Z,00QP500000t2rdFMAQ,Status,New,Appointment
2026-08-24T07:41:33.000Z,00QQD00000c6w1q2AA,Status,Re-entered,Not reached
2026-08-24T07:41:10.000Z,00QP500000t596NMAQ,Status,New,Mailjourney
2026-08-24T07:39:52.000Z,00QP500000sym97MAA,Status,New,Not reached
2026-08-24T07:39:31.000Z,00QP500000t5VoIMAU,Status,New,Not reached
2026-08-24T07:39:19.000Z,00QP500000t45SsMAI,Status,New,Appointment
2026-08-24T07:38:58.000Z,00QP500000syZgZMAU,Status,New,Not reached
2026-08-24T07:38:06.000Z,00QP500000t3JGBMA2,Status,New,Follow-up
2026-08-24T07:37:47.000Z,00QP500000t7HJ0MAM,Status,New,Appointment
2026-08-24T07:37:32.000Z,00QP500000t5T4vMAE,Status,New,Not reached
2026-08-24T07:37:32.000Z,00QP500000szweJMAQ,Status,New,Not reached
2026-08-24T07:36:36.000Z,00QQD00000AQ0K12AL,Status,Re-entered,Not reached
2026-08-24T07:36:27.000Z,00QP500000t5NajMAE,Status,New,Mailjourney
2026-08-24T07:35:39.000Z,00QP500000t2J2AMAU,Status,New,Not reached
2026-08-24T07:35:33.000Z,00QP500000t5K3HMAU,Status,New,Not reached
2026-08-24T07:35:33.000Z,00QP500000t19KyMAI,Status,New,Not reached
2026-08-24T07:34:39.000Z,00QP500000syLiRMAU,Status,New,Not reached
2026-08-24T07:34:36.000Z,00QP500000t4Ff8MAE,Status,New,Lost
2026-08-24T07:32:54.000Z,00QQD00000bSx1V2AS,Status,Lost,Re-entered
2026-08-24T07:31:02.000Z,00QP500000t31CnMAI,Status,New,Not reached
2026-08-24T07:30:31.000Z,00QP500000t5LddMAE,Status,New,Follow-up
2026-08-24T07:30:09.000Z,00QP500000t2E7HMAU,Status,New,Not reached
2026-08-24T07:29:28.000Z,00QP500000t3ILlMAM,Status,New,Not reached
2026-08-24T07:29:09.000Z,00QP500000t23zzMAA,Status,New,Not reached
2026-08-24T07:27:49.000Z,00QP500000t1P9ZMAU,Status,New,Not reached
2026-08-24T07:26:58.000Z,00QP500000t7dt0MAA,Status,New,Appointment
2026-08-24T07:26:16.000Z,00QP500000sz2LxMAI,Status,New,Brochure
2026-08-24T07:25:53.000Z,00QP500000t2M9pMAE,Status,New,Not reached
2026-08-24T07:24:10.000Z,00QP500000t13iXMAQ,Status,New,Not reached
2026-08-24T07:22:30.000Z,00QP500000t2k8jMAA,Status,New,Not reached
2026-08-24T07:21:11.000Z,00QP500000sy4UiMAI,Status,New,Not reached
2026-08-24T07:19:46.000Z,00QP500000t1h8EMAQ,Status,New,Not reached
2026-08-24T07:18:31.000Z,00QP500000t3WuvMAE,Status,New,Follow-up
2026-08-24T07:18:24.000Z,00QP500000t2O6hMAE,Status,New,Not reached
2026-08-24T07:16:33.000Z,00QP500000t2BKiMAM,Status,New,Not reached
2026-08-24T07:11:30.000Z,00QP500000t21l9MAA,Status,New,Appointment
2026-08-24T07:11:01.000Z,00QP500000sbQakMAE,Status,Follow-up,Appointment
2026-08-24T07:05:28.000Z,00QP500000t1H5aMAE,Status,New,Appointment
2026-08-24T06:53:37.000Z,00QP500000t7SmKMAU,Status,New,Brochure
2026-08-24T06:01:47.000Z,00QP500000sPEggMAG,Status,New,Not Qualified
2026-08-24T06:01:47.000Z,00QP500000sPEgcMAG,Status,New,Follow-up
2026-08-24T06:01:47.000Z,00QP500000sPEgeMAG,Status,New,Not Qualified
2026-08-24T06:01:47.000Z,00QP500000sPEgfMAG,Status,New,Mailjourney
2026-08-24T06:01:47.000Z,00QP500000sPEgdMAG,Status,New,Not Qualified
2026-08-24T06:01:47.000Z,00QP500000sPEgjMAG,Status,New,Not Qualified
2026-08-24T06:01:47.000Z,00QP500000sPEgkMAG,Status,New,Mailjourney
2026-08-24T06:01:47.000Z,00QQD00000ZH1o02AD,Status,Re-entered,Lost
2026-08-24T05:39:45.000Z,00QP500000t4gx8MAA,Status,New,Not Qualified
2026-08-24T05:38:42.000Z,00QP500000t2prcMAA,Status,New,Mailjourney
2026-08-24T05:37:17.000Z,00QP500000t59ntMAA,Status,New,Not Qualified
2026-08-24T05:36:59.000Z,00QP500000t5jb9MAA,Status,New,Not Qualified
2026-08-24T05:36:13.000Z,00QP500000sz1WMMAY,Status,New,Not Qualified
2026-08-24T05:35:28.000Z,00QP500000t2ZtIMAU,Status,New,Not Qualified
2026-08-24T05:34:45.000Z,00QP500000t26hbMAA,Status,New,Mailjourney
2026-08-24T02:53:09.000Z,00QQD00000APxVP2A1,Status,Not Qualified,Re-entered
2026-08-23T19:10:54.000Z,00QP500000sRExVMAW,Status,Follow-up,Re-entered
2026-08-23T19:10:54.000Z,00QQD00000AQWEv2AP,Status,Converted Old SF,Re-entered
2026-08-23T18:33:27.000Z,00QP500000t2OxwMAE,Status,New,Not Qualified
2026-08-23T18:32:29.000Z,00QQD00000bSx1V2AS,Status,Re-entered,Lost
2026-08-23T18:06:12.000Z,00QP500000t5SlZMAU,Status,New,Not Qualified
2026-08-23T16:26:06.000Z,00QP500000sEGdmMAG,Status,Mailjourney,Re-entered
2026-08-23T14:03:23.000Z,00QQD00000ZGavJ2AT,Status,Mailjourney,Re-entered
2026-08-23T13:44:48.000Z,00QQD00000AQ0K12AL,Status,Mailjourney,Re-entered
2026-08-23T13:34:53.000Z,00QQD00000ZGiKL2A1,Status,Mailjourney,Re-entered
2026-08-23T12:33:13.000Z,00QP500000ruwCXMAY,Status,Lost,Re-entered
2026-08-23T11:39:49.000Z,00QQD00000AQDdq2AH,Status,Not Qualified,Re-entered
2026-08-23T06:45:05.000Z,00QQD00000Xr6Fa2AJ,Status,Not Qualified,Re-entered
2026-08-23T06:23:58.000Z,00QQD00000bSx1V2AS,Status,Not Qualified,Re-entered
2026-08-23T06:02:06.000Z,00QP500000sM839MAC,Status,New,Not Qualified
2026-08-23T06:02:06.000Z,00QP500000sM836MAC,Status,New,Mailjourney
2026-08-23T06:02:06.000Z,00QP500000sM837MAC,Status,New,Follow-up
2026-08-23T06:02:06.000Z,00QP500000sM838MAC,Status,New,Mailjourney
2026-08-23T06:02:06.000Z,00QP500000sM83AMAS,Status,New,Mailjourney
2026-08-23T06:02:06.000Z,00QP500000sM83BMAS,Status,New,Not Qualified
2026-08-23T06:02:06.000Z,00QP500000sM83CMAS,Status,New,Not reached
2026-08-23T06:02:06.000Z,00QP500000sM83DMAS,Status,New,Not reached
2026-08-23T06:02:06.000Z,00QP500000sM83EMAS,Status,New,Not Qualified
2026-08-23T06:02:06.000Z,00QP500000sM83GMAS,Status,New,Lost
2026-08-23T05:51:49.000Z,00QP500000r1BhNMAU,Status,Mailjourney,Re-entered
2026-08-22T19:50:03.000Z,00QQD00000cRZQQ2A4,Status,Lost,Mailjourney
2026-08-22T18:43:13.000Z,00QQD00000ZGDKJ2A5,Status,Not Qualified,Re-entered
2026-08-22T14:24:14.000Z,00QQD00000a5QkD2AU,Status,Lost,Re-entered
2026-08-22T13:45:48.000Z,00QP500000rLwDmMAK,Status,Mailjourney,Re-entered
2026-08-22T13:00:56.000Z,00QQD00000b2A9F2AU,Status,Lost,Re-entered
2026-08-22T12:03:52.000Z,00QQD00000AQRjZ2AX,Status,Mailjourney,Re-entered
2026-08-22T10:50:50.000Z,00QQD00000c6w1q2AA,Status,Mailjourney,Re-entered
2026-08-22T08:26:54.000Z,00QQD00000AQGMN2A5,Status,Mailjourney,Re-entered
2026-08-22T07:23:18.000Z,00QP500000svrrhMAA,Status,Mailjourney,Re-entered - Phone Number Changed
2026-08-22T06:02:10.000Z,00QP500000sJ4KCMA0,Status,New,Mailjourney
2026-08-22T06:02:10.000Z,00QP500000sJ4KGMA0,Status,New,Mailjourney
2026-08-22T06:02:10.000Z,00QQD00000ZGJIy2AP,Status,Not Qualified,Re-entered
2026-08-22T06:02:10.000Z,00QP500000sJ4KFMA0,Status,New,Follow-up
2026-08-22T06:02:10.000Z,00QP500000sJ4K9MAK,Status,New,Mailjourney
2026-08-22T06:02:10.000Z,00QP500000sJ4KDMA0,Status,New,Lost
2026-08-22T02:09:00.000Z,00QQD00000Zw3ZF2AZ,Status,Mailjourney,Re-entered
2026-08-21T18:27:48.000Z,00QP500000sdQd6MAE,Status,Follow-up,Re-entered
2026-08-21T18:25:13.000Z,00QQD00000ZGLuE2AX,Status,Mailjourney,Re-entered
2026-08-21T17:30:15.000Z,00QQD00000bXIdc2AG,Status,Mailjourney,Re-entered
2026-08-21T15:37:57.000Z,00QQD00000ZFDpS2AX,Status,Converted Old SF,Re-entered
2026-08-21T15:26:20.000Z,00QQD00000ZGAh72AH,Status,Re-entered,Follow-up
2026-08-21T15:18:58.000Z,00QP500000sxbpJMAQ,Status,New,Appointment
2026-08-21T15:17:18.000Z,00QQD00000ZGAh72AH,Status,Mailjourney,Re-entered
2026-08-21T15:11:52.000Z,00QQD00000ZGxho2AD,Status,Converted Old SF,Re-entered
2026-08-21T15:10:40.000Z,00QP500000syVkzMAE,Status,New,Appointment
2026-08-21T15:02:35.000Z,00QP500000syAVGMA2,Status,New,Appointment
2026-08-21T14:56:36.000Z,00QP500000sxoHqMAI,Status,New,Not reached
2026-08-21T14:53:09.000Z,00QP500000sy2izMAA,Status,New,Appointment
2026-08-21T14:43:32.000Z,00QQD00000e0FBJ2A2,Status,Follow-up,Mailjourney
2026-08-21T14:41:48.000Z,00QQD00000ZFwVX2A1,Status,Follow-up,Mailjourney
2026-08-21T14:40:01.000Z,00QQD00000Eu4yX2AR,Status,Not Qualified,Re-entered
2026-08-21T14:38:56.000Z,00QQD00000APzpn2AD,Status,Mailjourney,Re-entered
2026-08-21T14:31:46.000Z,00QP500000sxo1jMAA,Status,New,Not Qualified
2026-08-21T14:31:08.000Z,00QP500000qRA8cMAG,Status,Follow-up,Not reached
2026-08-21T14:28:52.000Z,00QQD00000dBIpZ2AW,Status,Follow-up,Mailjourney
2026-08-21T14:26:06.000Z,00QQD00000ZH0Ts2AL,Status,Follow-up,Mailjourney
2026-08-21T14:25:07.000Z,00QP500000sFz7LMAS,Status,Follow-up,Mailjourney
2026-08-21T14:24:17.000Z,00QP500000sj9rHMAQ,Status,Follow-up,Appointment
2026-08-21T14:17:29.000Z,00QP500000sxmw0MAA,Status,New,Follow-up
2026-08-21T14:14:02.000Z,00QP500000rdVTjMAM,Status,Follow-up,Mailjourney
2026-08-21T14:13:11.000Z,00QP500000sZsxjMAC,Status,Follow-up,Mailjourney
2026-08-21T14:11:12.000Z,00QQD00000cDGnS2AW,Status,Follow-up,Mailjourney
2026-08-21T14:10:09.000Z,00QQD00000ZGyex2AD,Status,Brochure,Follow-up
2026-08-21T14:09:59.000Z,00QQD00000ZGyex2AD,Status,Follow-up,Brochure
2026-08-21T14:08:59.000Z,00QP500000r3sesMAA,Status,Follow-up,Mailjourney
2026-08-21T14:08:08.000Z,00QP500000ql897MAA,Status,Follow-up,Not Qualified
2026-08-21T14:06:13.000Z,00QP500000sJQ7mMAG,Status,Follow-up,Mailjourney
2026-08-21T14:05:24.000Z,00QP500000qLy3FMAS,Status,Follow-up,Mailjourney
2026-08-21T13:55:19.000Z,00QP500000skLFIMA2,Status,Not reached,Mailjourney
2026-08-21T13:52:35.000Z,00QP500000sEfH7MAK,Status,Follow-up,Appointment
2026-08-21T13:50:45.000Z,00QP500000sxpfKMAQ,Status,Not reached,Follow-up
2026-08-21T13:50:24.000Z,00QP500000sxpfKMAQ,Status,New,Not reached
2026-08-21T13:47:43.000Z,00QP500000snkQnMAI,Status,Not reached,Appointment
2026-08-21T13:42:14.000Z,00QP500000s4VFqMAM,Status,Follow-up,Mailjourney
2026-08-21T13:40:39.000Z,00QP500000s0oYsMAI,Status,Follow-up,Mailjourney
2026-08-21T13:38:52.000Z,00QP500000rzMpvMAE,Status,Follow-up,Mailjourney
2026-08-21T13:34:46.000Z,00QP500000sx2oKMAQ,Status,Brochure,Follow-up
2026-08-21T13:34:46.000Z,00QQD00000LlKVT2A3,Status,Brochure,Follow-up
2026-08-21T13:34:46.000Z,00QP500000shRDCMA2,Status,Brochure,Follow-up
2026-08-21T13:34:46.000Z,00QP500000swCmTMAU,Status,Brochure,Follow-up
2026-08-21T13:31:54.000Z,00QP500000sxctNMAQ,Status,New,Not reached
2026-08-21T13:30:30.000Z,00QQD00000dXAoZ2AW,Status,Follow-up,Mailjourney
2026-08-21T13:30:10.000Z,00QP500000sy0pFMAQ,Status,New,Appointment
2026-08-21T13:29:03.000Z,00QP500000swDygMAE,Status,Not reached,Appointment
2026-08-21T13:27:14.000Z,00QQD00000agoRu2AI,Status,Follow-up,Lost
2026-08-21T13:26:43.000Z,00QP500000sFLGLMA4,Status,Follow-up,Mailjourney
2026-08-21T13:24:56.000Z,00QP500000sEwUsMAK,Status,Follow-up,Not Qualified
2026-08-21T13:23:29.000Z,00QP500000swLwTMAU,Status,Not reached,Follow-up
2026-08-21T13:22:53.000Z,00QP500000sxjQDMAY,Status,New,Not Qualified
2026-08-21T13:18:45.000Z,00QP500000sBsMAMA0,Status,Follow-up,Mailjourney
2026-08-21T13:14:48.000Z,00QP500000rstyfMAA,Status,Follow-up,Mailjourney
2026-08-21T13:14:03.000Z,00QP500000sxHVbMAM,Status,New,Not Qualified
2026-08-21T13:13:25.000Z,00QP500000swCmTMAU,Status,Not reached,Brochure
2026-08-21T13:12:59.000Z,00QP500000sx7MYMAY,Status,New,Not Qualified
2026-08-21T13:11:27.000Z,00QQD00000VrZ2b2AF,Status,Not reached,Follow-up
2026-08-21T13:10:48.000Z,00QP500000rscwFMAQ,Status,Follow-up,Mailjourney
2026-08-21T13:10:41.000Z,00QP500000qLl61MAC,Status,Follow-up,Mailjourney
2026-08-21T13:09:09.000Z,00QP500000sshyXMAQ,Status,Not reached,Not Qualified
2026-08-21T13:08:25.000Z,00QP500000sxmxZMAQ,Status,New,Appointment
2026-08-21T13:08:05.000Z,00QP500000svs7pMAA,Status,Not reached,Not Qualified
2026-08-21T13:05:06.000Z,00QP500000swSckMAE,Status,Follow-up,Appointment
2026-08-21T13:03:42.000Z,00QQD00000KCGlS2AX,Status,Not reached,Mailjourney
2026-08-21T13:00:37.000Z,00QP500000suzJTMAY,Status,Not reached,Appointment
2026-08-21T12:54:07.000Z,00QP500000skZjdMAE,Status,Not reached,Not Qualified
2026-08-21T12:53:39.000Z,00QP500000svNiLMAU,Status,Not reached,Follow-up
2026-08-21T12:53:05.000Z,00QP500000ssKXKMA2,Status,Not reached,Appointment
2026-08-21T12:52:07.000Z,00QP500000ssSBVMA2,Status,Not reached,Not Qualified
2026-08-21T12:50:51.000Z,00QQD00000adbe62AA,Status,Not reached,Follow-up
2026-08-21T12:48:46.000Z,00QP500000slGTdMAM,Status,Not reached,Follow-up
2026-08-21T12:48:28.000Z,00QP500000soU75MAE,Status,Not reached,Not Qualified
2026-08-21T12:48:21.000Z,00QP500000srJJyMAM,Status,Not reached,Lost
2026-08-21T12:47:10.000Z,00QP500000soEwkMAE,Status,Not reached,Mailjourney
2026-08-21T12:47:06.000Z,00QP500000sxKlEMAU,Status,New,Appointment
2026-08-21T12:46:11.000Z,00QP500000sx2oKMAQ,Status,New,Brochure
2026-08-21T12:45:32.000Z,00QP500000swSckMAE,Status,New,Follow-up
2026-08-21T12:43:36.000Z,00QP500000swLwTMAU,Status,New,Not reached
2026-08-21T12:39:21.000Z,00QP500000sp4QgMAI,Status,Not reached,Follow-up
2026-08-21T12:35:54.000Z,00QP500000r1SF6MAM,Status,Follow-up,Appointment
2026-08-21T12:33:02.000Z,00QP500000sxPOIMA2,Status,New,Appointment
2026-08-21T12:32:51.000Z,00QP500000sxSu2MAE,Status,Follow-up,Appointment
2026-08-21T12:32:18.000Z,00QP500000swVsNMAU,Status,New,Appointment
2026-08-21T12:31:58.000Z,00QP500000sn3iQMAQ,Status,Not reached,Follow-up
2026-08-21T12:30:26.000Z,00QP500000swpcXMAQ,Status,New,Not reached
2026-08-21T12:29:45.000Z,00QP500000sigcLMAQ,Status,Not reached,Mailjourney
2026-08-21T12:25:12.000Z,00QP500000sxSu2MAE,Status,Not reached,Follow-up
2026-08-21T12:25:09.000Z,00QP500000swDygMAE,Status,New,Not reached
2026-08-21T12:24:46.000Z,00QP500000sxSu2MAE,Status,New,Not reached
2026-08-21T12:24:33.000Z,00QP500000slfwhMAA,Status,Not reached,Follow-up
2026-08-21T12:23:04.000Z,00QQD00000bCAUX2A4,Status,Follow-up,Mailjourney
2026-08-21T12:22:27.000Z,00QQD00000bCAUX2A4,Status,Not reached,Follow-up
2026-08-21T12:21:32.000Z,00QP500000stTLeMAM,Status,Not reached,Follow-up
2026-08-21T12:20:24.000Z,00QP500000sjtShMAI,Status,Not reached,Mailjourney
2026-08-21T12:20:11.000Z,00QP500000svZGWMA2,Status,Not reached,Follow-up
2026-08-21T12:19:26.000Z,00QQD00000LlKVT2A3,Status,Not reached,Brochure
2026-08-21T12:16:59.000Z,00QP500000svZGWMA2,Status,New,Not reached
2026-08-21T12:14:08.000Z,00QP500000ssSzVMAU,Status,Mailjourney,Appointment
2026-08-21T12:12:42.000Z,00QP500000swA1aMAE,Status,New,Appointment
2026-08-21T12:12:09.000Z,00QP500000sqjRnMAI,Status,Not reached,Appointment
2026-08-21T12:02:09.000Z,00QP500000swScjMAE,Status,Not reached,Follow-up
2026-08-21T12:00:56.000Z,00QQD00000FWcXl2AL,Status,Not reached,Follow-up
2026-08-21T11:59:29.000Z,00QP500000sltYFMAY,Status,Not reached,Lost
2026-08-21T11:58:03.000Z,00QP500000skXebMAE,Status,Not reached,Follow-up
2026-08-21T11:57:28.000Z,00QP500000shNSAMA2,Status,Not reached,Follow-up
2026-08-21T11:57:03.000Z,00QP500000swowbMAA,Status,New,Not Qualified
2026-08-21T11:56:43.000Z,00QQD00000AoFvm2AF,Status,Not reached,Follow-up
2026-08-21T11:56:15.000Z,00QP500000sqwqUMAQ,Status,Not reached,Lost
2026-08-21T11:51:35.000Z,00QP500000soE0iMAE,Status,Not reached,Follow-up
2026-08-21T11:50:09.000Z,00QP500000skrwkMAA,Status,Not reached,Follow-up
2026-08-21T11:48:24.000Z,00QP500000sStcAMAS,Status,Not reached,Follow-up
2026-08-21T11:45:59.000Z,00QQD00000VrZ2b2AF,Status,Re-entered,Not reached
2026-08-21T11:44:15.000Z,00QP500000sxCviMAE,Status,New,Not Qualified
2026-08-21T11:40:50.000Z,00QP500000sxGcjMAE,Status,New,Appointment
2026-08-21T11:40:46.000Z,00QP500000swUhrMAE,Status,New,Appointment
2026-08-21T11:37:58.000Z,00QP500000swA9dMAE,Status,New,Not Qualified
2026-08-21T11:37:34.000Z,00QP500000sxFwnMAE,Status,New,Not Qualified
2026-08-21T11:35:09.000Z,00QP500000svPozMAE,Status,Not reached,Follow-up
2026-08-21T11:32:36.000Z,00QP500000suqWHMAY,Status,Not reached,Follow-up
2026-08-21T11:31:08.000Z,00QP500000swbxnMAA,Status,New,Mailjourney
2026-08-21T11:27:45.000Z,00QP500000swScjMAE,Status,New,Not reached
2026-08-21T11:21:57.000Z,00QP500000sv9M1MAI,Status,Not reached,Appointment
2026-08-21T11:21:21.000Z,00QP500000sbrsfMAA,Status,Not reached,Follow-up
2026-08-21T11:19:16.000Z,00QP500000svYykMAE,Status,Not reached,Appointment
2026-08-21T11:18:40.000Z,00QP500000swHpPMAU,Status,New,Not reached
2026-08-21T10:59:34.000Z,00QP500000swXNuMAM,Status,New,Not Qualified
2026-08-21T10:57:46.000Z,00QP500000swYJxMAM,Status,New,Not Qualified
2026-08-21T10:53:53.000Z,00QP500000swTgtMAE,Status,New,Follow-up
2026-08-21T10:53:04.000Z,00QP500000swuSXMAY,Status,New,Appointment
2026-08-21T10:50:53.000Z,00QP500000swFyuMAE,Status,New,Not reached
2026-08-21T10:41:10.000Z,00QP500000sNSMIMA4,Status,Follow-up,Lost
2026-08-21T10:36:20.000Z,00QP500000swTgsMAE,Status,New,Appointment
2026-08-21T10:33:40.000Z,00QP500000swnSfMAI,Status,New,Mailjourney
2026-08-21T10:24:42.000Z,00QP500000swXNtMAM,Status,New,Mailjourney
2026-08-21T10:21:04.000Z,00QQD00000VrZ2b2AF,Status,Mailjourney,Re-entered
2026-08-21T10:16:41.000Z,00QP500000swe62MAA,Status,New,Appointment
2026-08-21T10:16:35.000Z,00QP500000swOxKMAU,Status,New,Appointment
2026-08-21T10:12:55.000Z,00QP500000swDSRMA2,Status,New,Follow-up
2026-08-21T10:11:57.000Z,00QP500000swF61MAE,Status,New,Appointment
2026-08-21T10:10:56.000Z,00QP500000sw5t4MAA,Status,New,Appointment
2026-08-21T10:10:07.000Z,00QQD00000dI8VJ2A0,Status,Lost,Appointment
2026-08-21T10:03:06.000Z,00QQD00000dwdNW2AY,Status,New,Not Qualified
2026-08-21T10:02:28.000Z,00QP500000svehcMAA,Status,New,Appointment
2026-08-21T09:57:52.000Z,00QP500000swCmTMAU,Status,New,Not reached
2026-08-21T09:56:24.000Z,00QP500000shRDCMA2,Status,Follow-up,Brochure
2026-08-21T09:53:29.000Z,00QP500000sAperMAC,Status,Follow-up,Mailjourney
2026-08-21T09:52:18.000Z,00QP500000s7MHeMAM,Status,Follow-up,Mailjourney
2026-08-21T09:47:29.000Z,00QP500000swE0IMAU,Status,New,Appointment
2026-08-21T09:47:01.000Z,00QP500000rK3xsMAC,Status,Follow-up,Mailjourney
2026-08-21T09:45:45.000Z,00QQD00000AoFvm2AF,Status,Re-entered,Not reached
2026-08-21T09:37:56.000Z,00QQD00000APy3Q2AT,Status,Re-entered,Appointment
2026-08-21T09:36:01.000Z,00QQD00000AoFvm2AF,Status,Lost,Re-entered
2026-08-21T09:34:50.000Z,00QP500000svwD6MAI,Status,New,Appointment
2026-08-21T09:33:19.000Z,00QP500000stNphMAE,Status,Brochure,Follow-up
2026-08-21T09:33:19.000Z,00QP500000sqJXSMA2,Status,Brochure,Follow-up
2026-08-21T09:33:19.000Z,00QP500000stKtSMAU,Status,Brochure,Follow-up
2026-08-21T09:31:24.000Z,00QP500000sv6zKMAQ,Status,New,Follow-up
2026-08-21T09:22:35.000Z,00QP500000svWNRMA2,Status,New,Mailjourney
2026-08-21T09:12:27.000Z,00QP500000svV6UMAU,Status,New,Appointment
2026-08-21T09:07:14.000Z,00QP500000svs7pMAA,Status,New,Not reached
2026-08-21T09:06:03.000Z,00QP500000svrrhMAA,Status,New,Mailjourney
2026-08-21T09:04:51.000Z,00QP500000sIzp8MAC,Status,Follow-up,Lost
2026-08-21T09:00:10.000Z,00QP500000sv5NGMAY,Status,New,Appointment
2026-08-21T08:58:53.000Z,00QP500000svRCTMA2,Status,New,Follow-up
2026-08-21T08:55:14.000Z,00QP500000sv4cUMAQ,Status,New,Appointment
2026-08-21T08:54:13.000Z,00QP500000su7cPMAQ,Status,Not reached,Not Qualified
2026-08-21T08:53:57.000Z,00QP500000su7cPMAQ,Status,New,Not reached
2026-08-21T08:53:06.000Z,00QP500000ssSzVMAU,Status,New,Mailjourney
2026-08-21T08:52:00.000Z,00QQD00000APy3Q2AT,Status,Mailjourney,Re-entered
2026-08-21T08:50:33.000Z,00QP500000svYykMAE,Status,New,Not reached
2026-08-21T08:50:07.000Z,00QP500000suzJTMAY,Status,New,Not reached
2026-08-21T08:49:59.000Z,00QP500000sEjmDMAS,Status,Follow-up,Not Qualified
2026-08-21T08:49:00.000Z,00QP500000svOeRMAU,Status,New,Appointment
2026-08-21T08:48:40.000Z,00QP500000spsDmMAI,Status,Not reached,Mailjourney
2026-08-21T08:48:25.000Z,00QP500000svPozMAE,Status,New,Not reached
2026-08-21T08:47:32.000Z,00QP500000qkJT8MAM,Status,Not reached,Appointment
2026-08-21T08:46:44.000Z,00QP500000s3wmkMAA,Status,Follow-up,Mailjourney
2026-08-21T08:45:03.000Z,00QQD00000TlXvt2AF,Status,Follow-up,Mailjourney
2026-08-21T08:44:00.000Z,00QP500000sq1DqMAI,Status,Not reached,Appointment
2026-08-21T08:43:16.000Z,00QP500000suqWHMAY,Status,New,Not reached
2026-08-21T08:40:38.000Z,00QP500000smoeXMAQ,Status,Not reached,Follow-up
2026-08-21T08:38:49.000Z,00QP500000qkJT8MAM,Status,Re-entered,Not reached
2026-08-21T08:36:02.000Z,00QP500000ssVEDMA2,Status,Not Qualified,Lost
2026-08-21T08:35:59.000Z,00QP500000ssVEDMA2,Status,Not reached,Not Qualified
